x,y,cell_id,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3,u,var,sd,IoD,CoV
-2.2174822,53.4385278,3.94616E+18,119,0,0,0,1,0.25,0.25,0.5,1,2
-2.2175143,53.4448197,8.94637E+18,1072,0,3,3,2,2,2,1.414213562,1,0.707106781
-2.2175327,53.448415,-4.45761E+18,50,0,0,1,0,0.25,0.25,0.5,1,2
-2.2175879,53.4592011,-3.30963E+18,351,4,8,8,2,5.5,9,3,1.636363636,0.545454545
-2.2176938,53.4798744,7.7381E+18,70,1,0,0,0,0.25,0.25,0.5,1,2
-2.2177214,53.4852674,-2.45875E+17,56,0,0,0,1,0.25,0.25,0.5,1,2
-2.216059,53.4547097,-7.07272E+18,190,1,0,1,2,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2161047,53.4636981,-1.06913E+18,94,2,0,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2161139,53.4654958,2.8698E+18,162,0,0,4,1,1.25,3.583333333,1.892969449,2.866666667,1.514375559
-2.2162374,53.4897644,-2.79248E+18,55,0,0,0,1,0.25,0.25,0.5,1,2
-2.2162419,53.4906632,7.23164E+18,96,1,0,0,0,0.25,0.25,0.5,1,2
-2.2163931,53.5203247,6.49967E+18,133,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2145803,53.4601054,-2.78923E+18,150,0,0,2,0,0.5,1,1,2,2
-2.214603,53.4645996,1.68474E+18,150,0,2,1,2,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.2146167,53.4672961,4.48842E+18,106,1,0,2,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2146848,53.4807787,-8.6115E+18,56,0,1,0,0,0.25,0.25,0.5,1,2
-2.2146893,53.4816776,-7.78189E+18,64,0,1,0,0,0.25,0.25,0.5,1,2
-2.2147757,53.4987554,-4.02608E+18,104,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2148257,53.5086426,-3.29752E+18,44,0,0,0,1,0.25,0.25,0.5,1,2
-2.2148394,53.5113391,7.43995E+17,28,0,0,1,0,0.25,0.25,0.5,1,2
-2.2148667,53.5167321,-6.36187E+18,120,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2130562,53.4565128,6.1761E+18,183,0,3,1,1,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.2130923,53.4637035,-9.04713E+18,93,1,0,0,0,0.25,0.25,0.5,1,2
-2.2134174,53.5284196,-6.81765E+17,70,0,0,0,1,0.25,0.25,0.5,1,2
-2.2115458,53.4556166,7.93422E+17,159,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2115503,53.4565154,-3.4606E+18,225,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2115592,53.4583131,5.30218E+18,139,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2116532,53.4771888,8.84993E+18,50,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.211707,53.4879748,5.05599E+18,80,1,0,2,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.211846,53.5158387,1.20702E+18,94,0,0,1,0,0.25,0.25,0.5,1,2
-2.2100532,53.4583158,-7.28461E+18,82,2,0,0,0,0.5,1,1,2,2
-2.2100576,53.4592146,5.79952E+18,148,0,2,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2100665,53.4610123,7.06314E+18,51,0,0,3,0,0.75,2.25,1.5,3,2
-2.2085472,53.4583184,-5.50259E+18,126,1,0,0,0,0.25,0.25,0.5,1,2
-2.2086619,53.4816882,4.92074E+18,95,1,1,2,3,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.208821,53.5140463,5.03121E+18,37,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2070718,53.4646129,-3.62599E+18,151,0,2,0,0,0.5,1,1,2,2
-2.207313,53.5140489,-5.68229E+17,87,0,0,1,0,0.25,0.25,0.5,1,2
-2.2055091,53.4529306,-6.23236E+18,86,1,0,0,0,0.25,0.25,0.5,1,2
-2.2056351,53.478997,-7.03888E+17,54,0,0,0,2,0.5,1,1,2,2
-2.205683,53.4888842,-4.84879E+18,16,1,0,0,0,0.25,0.25,0.5,1,2
-2.2056917,53.4906818,1.36877E+18,161,1,3,2,1,1.75,0.916666667,0.957427108,0.523809524,0.547101204
-2.205744,53.5014679,-6.32465E+18,17,0,0,1,0,0.25,0.25,0.5,1,2
-2.204137,53.4807972,-8.51855E+18,98,0,3,1,4,2,3.333333333,1.825741858,1.666666667,0.912870929
-2.2026045,53.4754068,-4.81321E+18,65,0,1,0,0,0.25,0.25,0.5,1,2
-2.2026216,53.4790021,2.58006E+18,140,1,0,0,0,0.25,0.25,0.5,1,2
-2.202759,53.5077649,3.30817E+18,106,0,2,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2012896,53.5158569,5.8658E+18,83,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2012981,53.5176546,7.92503E+18,9,1,0,0,0,0.25,0.25,0.5,1,2
-2.1996166,53.4808049,5.45872E+17,61,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1997476,53.5086688,5.58514E+18,117,0,0,2,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.199845,53.5293419,-4.97893E+18,94,0,0,0,1,0.25,0.25,0.5,1,2
-2.1981055,53.4799085,-4.14102E+18,80,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1982314,53.5068736,-7.47781E+18,38,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1982524,53.5113678,-4.14307E+18,72,1,0,0,0,0.25,0.25,0.5,1,2
-2.1982608,53.5131655,8.48408E+18,184,0,0,1,0,0.25,0.25,0.5,1,2
-2.1983239,53.5266479,-8.63239E+18,84,0,0,1,0,0.25,0.25,0.5,1,2
-2.1965988,53.479911,7.74E+18,116,1,1,2,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1966279,53.4862029,-8.73981E+18,196,1,0,2,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1967987,53.5230551,7.51264E+18,61,0,1,0,0,0.25,0.25,0.5,1,2
-2.1950053,53.4610379,1.13599E+18,90,0,0,0,2,0.5,1,1,2,2
-2.195125,53.4871042,4.03396E+17,32,1,2,0,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1953732,53.5410342,8.50166E+18,56,0,0,0,1,0.25,0.25,0.5,1,2
-2.1936918,53.5032857,3.19331E+18,32,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1937821,53.52306,7.59383E+18,70,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1937862,53.5239589,5.01166E+18,71,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1921842,53.5032882,4.62618E+18,11,1,0,0,0,0.25,0.25,0.5,1,2
-2.1922004,53.5068835,-4.06378E+18,62,0,1,2,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1922412,53.5158718,-7.86584E+18,34,0,0,1,0,0.25,0.25,0.5,1,2
-2.1905998,53.4862127,-5.95236E+18,58,0,1,0,0,0.25,0.25,0.5,1,2
-2.1906685,53.5014929,6.64149E+18,74,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1906967,53.5077847,6.91348E+18,192,0,0,0,2,0.5,1,1,2,2
-2.1907048,53.5095824,-7.50141E+18,87,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.190721,53.5131777,5.96E+18,58,1,0,0,0,0.25,0.25,0.5,1,2
-2.1890528,53.4772267,-8.93869E+18,34,0,0,2,0,0.5,1,1,2,2
-2.1892571,53.5230673,8.9922E+18,47,1,0,0,0,0.25,0.25,0.5,1,2
-2.1893294,53.5392463,-3.43214E+18,45,0,0,1,0,0.25,0.25,0.5,1,2
-2.1875937,53.4880151,5.69204E+18,80,0,0,1,0,0.25,0.25,0.5,1,2
-2.1876812,53.5077895,1.63229E+18,26,0,0,1,0,0.25,0.25,0.5,1,2
-2.1878444,53.5446416,8.04651E+18,45,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1860709,53.4844221,-7.96634E+18,102,1,0,0,0,0.25,0.25,0.5,1,2
-2.1861458,53.5015,-6.63139E+18,102,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1861813,53.5095896,7.64679E+18,72,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1862207,53.5185779,6.70308E+18,94,0,0,1,0,0.25,0.25,0.5,1,2
-2.1863155,53.5401498,-3.0809E+18,57,0,0,0,1,0.25,0.25,0.5,1,2
-2.1863906,53.5572276,7.6832E+18,80,0,1,0,0,0.25,0.25,0.5,1,2
-2.184603,53.4934129,-6.20677E+18,47,0,1,0,0,0.25,0.25,0.5,1,2
-2.1831423,53.5042012,-8.70929E+17,56,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1831656,53.5095942,6.4587E+17,17,1,0,0,0,0.25,0.25,0.5,1,2
-2.1832238,53.5230767,9.11722E+18,247,1,0,2,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1816,53.496114,-2.27106E+18,99,1,1,1,0,0.75,0.25,0.5,0.333333333,0.666666667
-2.1816039,53.4970128,8.73256E+18,76,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1817194,53.5239779,-6.31537E+17,93,0,0,1,0,0.25,0.25,0.5,1,2
-2.181781,53.5383592,-4.69637E+17,81,0,0,1,0,0.25,0.25,0.5,1,2
-2.1800583,53.4880267,5.12619E+18,110,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1800812,53.4934198,-2.14204E+18,37,0,1,0,0,0.25,0.25,0.5,1,2
-2.1801614,53.5122953,4.9083E+18,93,0,2,0,0,0.5,1,1,2,2
-2.1801728,53.5149918,-1.52447E+18,117,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1801957,53.5203848,3.53804E+18,84,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.178555,53.4889278,8.72389E+18,105,1,1,1,1,1,0,0,0,0
-2.1785777,53.4943209,-5.43528E+18,82,0,0,0,1,0.25,0.25,0.5,1,2
-2.1785966,53.498815,5.52297E+18,102,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1786193,53.5042081,-6.6931E+18,63,1,2,1,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1786496,53.5113987,1.62888E+18,24,0,1,0,0,0.25,0.25,0.5,1,2
-2.1786951,53.5221847,6.76797E+18,78,2,0,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.178786,53.5437567,6.97827E+18,49,0,0,1,0,0.25,0.25,0.5,1,2
-2.1770479,53.4889301,-8.18947E+18,18,0,0,0,1,0.25,0.25,0.5,1,2
-2.1770967,53.500615,9.14504E+18,60,2,1,0,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1771905,53.5230858,-1.6797E+18,86,0,1,2,2,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.1756003,53.5033137,-5.32497E+18,24,0,0,0,1,0.25,0.25,0.5,1,2
-2.1756859,53.5239869,9.08399E+18,114,0,1,0,0,0.25,0.25,0.5,1,2
-2.1740116,53.4835415,1.28015E+18,106,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1740632,53.4961252,7.65995E+18,28,0,0,1,0,0.25,0.25,0.5,1,2
-2.1741517,53.5176973,-3.39743E+18,48,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1741665,53.5212926,7.69011E+18,135,3,2,0,0,1.25,2.25,1.5,1.8,1.2
-2.172512,53.4853413,-7.75928E+18,85,0,1,0,0,0.25,0.25,0.5,1,2
-2.1725449,53.4934309,-2.72034E+18,84,1,0,0,0,0.25,0.25,0.5,1,2
-2.1725595,53.4970262,-3.93663E+18,21,0,0,1,0,0.25,0.25,0.5,1,2
-2.1725851,53.5033181,2.10586E+18,65,0,1,0,0,0.25,0.25,0.5,1,2
-2.1725887,53.5042169,2.98708E+18,81,2,0,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1726509,53.5194971,8.92249E+18,35,0,1,0,0,0.25,0.25,0.5,1,2
-2.1726656,53.5230925,4.51937E+18,87,0,0,1,0,0.25,0.25,0.5,1,2
-2.1711101,53.5114098,-8.20301E+18,28,0,0,0,1,0.25,0.25,0.5,1,2
-2.1711246,53.5150051,-6.1312E+18,60,0,0,0,2,0.5,1,1,2,2
-2.1694873,53.4826492,4.51841E+18,149,1,0,0,0,0.25,0.25,0.5,1,2
-2.1695016,53.4862445,-5.7524E+18,210,1,0,0,3,1,2,1.414213562,2,1.414213562
-2.1696381,53.5204003,5.02954E+18,73,0,1,0,0,0.25,0.25,0.5,1,2
-2.1696417,53.5212991,8.92867E+18,88,1,0,2,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1697389,53.5455676,8.25185E+18,104,0,0,1,0,0.25,0.25,0.5,1,2
-2.1697461,53.5473652,-1.16593E+18,36,0,0,0,1,0.25,0.25,0.5,1,2
-2.1680266,53.4943362,8.6731E+18,72,0,1,0,0,0.25,0.25,0.5,1,2
-2.1681228,53.5186047,-3.92726E+18,68,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.166477,53.4835522,2.44735E+17,108,0,1,0,0,0.25,0.25,0.5,1,2
-2.1665793,53.5096185,-1.56731E+18,112,0,2,1,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.1666393,53.5248987,-7.84502E+18,78,0,0,1,0,0.25,0.25,0.5,1,2
-2.1650435,53.5024299,-7.88367E+18,74,0,1,0,0,0.25,0.25,0.5,1,2
-2.1650924,53.5150136,5.12268E+18,69,1,0,0,0,0.25,0.25,0.5,1,2
-2.162097,53.5204108,-6.68256E+18,77,0,0,0,1,0.25,0.25,0.5,1,2
-2.1604289,53.4781674,-1.75212E+18,102,0,0,0,1,0.25,0.25,0.5,1,2
-2.1605003,53.4970431,2.25558E+18,77,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1605241,53.5033349,4.12099E+18,54,0,1,0,0,0.25,0.25,0.5,1,2
-2.1605751,53.5168175,1.28894E+18,88,1,1,1,0,0.75,0.25,0.5,0.333333333,0.666666667
-2.1575957,53.5267086,5.34052E+18,33,0,0,0,1,0.25,0.25,0.5,1,2
-2.157686,53.5509771,-3.00712E+18,52,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1560078,53.5051386,6.598E+18,102,1,0,0,2,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.1561833,53.5527767,-8.19012E+18,85,0,0,1,0,0.25,0.25,0.5,1,2
-2.1546706,53.5518799,3.58622E+18,85,0,0,1,0,0.25,0.25,0.5,1,2
-2.1530087,53.5096367,-3.47842E+18,68,1,0,0,0,0.25,0.25,0.5,1,2
-2.1530671,53.5258157,-7.73394E+17,110,1,0,0,0,0.25,0.25,0.5,1,2
-2.1530833,53.5303099,-2.82122E+18,73,1,0,0,0,0.25,0.25,0.5,1,2
-2.153093,53.5330064,-3.55999E+18,55,0,1,0,0,0.25,0.25,0.5,1,2
-2.1515811,53.5321095,-7.23074E+18,53,1,0,0,0,0.25,0.25,0.5,1,2
-2.1515876,53.5339071,8.87694E+18,60,0,0,1,0,0.25,0.25,0.5,1,2
-2.1500089,53.5141347,3.24438E+18,41,1,0,0,0,0.25,0.25,0.5,1,2
-2.150047,53.5249207,-4.43821E+18,138,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1500693,53.5312125,-2.2692E+18,109,0,0,1,0,0.25,0.25,0.5,1,2
-2.1484662,53.5042494,7.96541E+18,96,0,0,0,1,0.25,0.25,0.5,1,2
-2.1485765,53.5357086,4.28114E+18,87,0,2,0,0,0.5,1,1,2,2
-2.1486174,53.5473934,8.59371E+18,24,0,1,0,0,0.25,0.25,0.5,1,2
-2.1486332,53.5518875,6.24633E+18,41,1,0,0,0,0.25,0.25,0.5,1,2
-2.1469804,53.5105431,8.79943E+18,78,1,0,0,0,0.25,0.25,0.5,1,2
-2.1469897,53.5132396,2.18707E+17,97,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1470646,53.5348116,-5.90588E+18,35,1,0,0,0,0.25,0.25,0.5,1,2
-2.1455867,53.5438018,7.78437E+18,81,0,0,0,1,0.25,0.25,0.5,1,2
-2.1438945,53.4898735,2.94712E+18,11,1,0,0,0,0.25,0.25,0.5,1,2
-2.1440624,53.5393095,-8.32398E+18,70,1,0,0,0,0.25,0.25,0.5,1,2
-2.1395238,53.5357195,2.01249E+18,74,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1395327,53.538416,3.7202E+18,116,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1395653,53.5483031,3.92633E+18,82,1,0,0,0,0.25,0.25,0.5,1,2
-2.1395712,53.5501008,5.34444E+16,59,1,0,0,0,0.25,0.25,0.5,1,2
-2.139583,53.5536961,-2.87508E+18,62,0,0,1,0,0.25,0.25,0.5,1,2
-2.138015,53.5357213,-5.45073E+18,138,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.1380297,53.5402154,-1.53769E+18,38,0,0,1,0,0.25,0.25,0.5,1,2
-2.1380707,53.5527991,7.29679E+17,129,0,0,1,0,0.25,0.25,0.5,1,2
-2.1364541,53.519544,5.08553E+18,110,1,0,0,0,0.25,0.25,0.5,1,2
-2.1349746,53.528534,-3.39521E+17,54,0,0,0,1,0.25,0.25,0.5,1,2
-2.135029,53.5456119,-2.50441E+18,123,0,0,1,0,0.25,0.25,0.5,1,2
-2.1334717,53.5303334,-2.88127E+18,93,0,0,0,1,0.25,0.25,0.5,1,2
-2.133483,53.5339287,3.9392E+18,199,0,0,1,0,0.25,0.25,0.5,1,2
-2.1334972,53.5384229,-7.44596E+18,117,0,0,0,1,0.25,0.25,0.5,1,2
-2.1319295,53.5195491,2.08002E+18,59,0,1,0,0,0.25,0.25,0.5,1,2
-2.1320107,53.5456152,-2.74224E+18,273,1,0,0,0,0.25,0.25,0.5,1,2
-2.1305709,53.5680876,2.91487E+16,80,0,0,0,1,0.25,0.25,0.5,1,2
-2.1305931,53.5752783,3.22487E+18,74,0,0,1,0,0.25,0.25,0.5,1,2
-2.1289432,53.5294396,-1.42902E+18,49,0,0,0,1,0.25,0.25,0.5,1,2
-2.1259662,53.5429253,-1.97367E+18,324,0,0,0,1,0.25,0.25,0.5,1,2
-2.1243806,53.5168607,-4.96294E+18,108,0,0,1,0,0.25,0.25,0.5,1,2
-2.1243885,53.5195572,-1.70753E+18,66,0,1,0,0,0.25,0.25,0.5,1,2
-2.1245312,53.5680941,4.66374E+18,83,1,0,0,0,0.25,0.25,0.5,1,2
-2.1213927,53.526751,-9.13326E+18,123,0,1,0,0,0.25,0.25,0.5,1,2
-2.1213979,53.5285486,7.84818E+17,180,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.1214339,53.5411323,-3.53064E+18,5,0,1,0,0,0.25,0.25,0.5,1,2
-2.1214726,53.5546148,-2.22815E+18,40,0,1,0,0,0.25,0.25,0.5,1,2
-2.1063985,53.5627186,7.96755E+17,66,0,0,0,1,0.25,0.25,0.5,1,2
-2.1033153,53.5366552,-6.02237E+18,207,0,0,1,0,0.25,0.25,0.5,1,2
-2.1002998,53.5375566,4.78445E+18,225,1,0,0,0,0.25,0.25,0.5,1,2
-2.0898754,53.6022807,7.8964E+18,85,1,0,0,0,0.25,0.25,0.5,1,2
-2.2341001,53.4492825,-7.87986E+18,146,1,2,0,2,1.25,0.916666667,0.957427108,0.733333333,0.765941686
-2.2341248,53.4537767,-8.46123E+18,189,3,3,1,0,1.75,2.25,1.5,1.285714286,0.857142857
-2.2341644,53.4609675,-6.87787E+18,76,1,0,1,3,1.25,1.583333333,1.258305739,1.266666667,1.006644591
-2.2342685,53.4798431,-3.20614E+18,82,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.23256,53.4429936,-6.61104E+18,92,0,0,0,1,0.25,0.25,0.5,1,2
-2.2325944,53.4492855,7.82338E+18,187,2,4,3,2,2.75,0.916666667,0.957427108,0.333333333,0.348155312
-2.2310203,53.4367046,1.94274E+18,97,1,0,0,0,0.25,0.25,0.5,1,2
-2.2312696,53.4825454,-9.77973E+17,195,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2295345,53.4403029,1.42815E+18,105,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2295684,53.4465948,-6.97474E+18,48,0,2,0,0,0.5,1,1,2,2
-2.2296024,53.4528867,1.91854E+18,142,2,1,0,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2296898,53.4690658,9.63097E+17,154,2,3,1,4,2.5,1.666666667,1.290994449,0.666666667,0.516397779
-2.228005,53.4358116,-7.91964E+18,187,0,2,1,0,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2280821,53.450193,9.00282E+18,220,1,2,0,8,2.75,12.91666667,3.593976442,4.696969697,1.306900524
-2.2281207,53.4573838,4.5201E+18,237,2,0,4,2,2,2.666666667,1.632993162,1.333333333,0.816496581
-2.228193,53.4708664,-2.65575E+18,84,2,1,1,0,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2282317,53.4780571,2.23422E+18,76,0,0,0,1,0.25,0.25,0.5,1,2
-2.2282558,53.4825512,-7.88357E+17,48,0,0,0,1,0.25,0.25,0.5,1,2
-2.2283089,53.4924384,-5.76615E+18,44,0,1,0,0,0.25,0.25,0.5,1,2
-2.2265333,53.4421063,-3.47058E+17,76,1,1,0,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2265428,53.443904,-3.53863E+18,88,1,0,0,0,0.25,0.25,0.5,1,2
-2.2265859,53.4519936,-7.44113E+18,63,2,0,1,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2265955,53.4537913,3.65944E+17,150,1,0,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2266866,53.4708692,5.133E+18,27,0,1,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2266914,53.4717681,1.36E+18,78,0,0,1,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2267585,53.4843518,-7.26351E+18,87,0,0,0,1,0.25,0.25,0.5,1,2
-2.2250135,53.4394127,6.95611E+18,231,1,1,0,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2251039,53.4564907,-7.62852E+18,182,1,4,3,2,2.5,1.666666667,1.290994449,0.666666667,0.516397779
-2.2251563,53.4663779,-3.92562E+18,110,0,0,1,0,0.25,0.25,0.5,1,2
-2.2251896,53.4726698,-6.44775E+18,3,0,0,1,0,0.25,0.25,0.5,1,2
-2.2252468,53.4834558,2.15772E+18,580,2,2,5,8,4.25,8.25,2.872281323,1.941176471,0.6758309
-2.2252516,53.4843546,-8.99565E+18,230,3,0,2,1,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.2235885,53.4546958,3.56434E+17,165,2,1,2,1,1.5,0.333333333,0.577350269,0.222222222,0.384900179
-2.2236358,53.4636842,-2.04899E+18,60,0,0,5,1,1.5,5.666666667,2.380476143,3.777777778,1.586984095
-2.2236547,53.4672796,-1.4854E+18,108,0,1,0,0,0.25,0.25,0.5,1,2
-2.2236784,53.4717737,-6.17597E+18,88,1,0,1,0,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2236831,53.4726726,3.79107E+18,95,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.223721,53.4798633,6.79349E+18,210,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2237257,53.4807621,-7.49505E+18,300,3,0,2,4,2.25,2.916666667,1.707825128,1.296296296,0.75903339
-2.2237636,53.4879528,5.71623E+18,96,1,0,0,0,0.25,0.25,0.5,1,2
-2.2221296,53.463687,-3.34111E+18,217,4,0,3,1,2,3.333333333,1.825741858,1.666666667,0.912870929
-2.2221766,53.4726754,-8.80416E+18,63,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2205208,53.4439153,7.09248E+18,304,0,2,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2205254,53.4448142,-5.79602E+18,258,0,1,1,1,0.75,0.25,0.5,0.333333333,0.666666667
-2.2205534,53.4502072,2.29379E+18,90,1,2,0,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2206234,53.4636898,-1.00667E+18,101,1,1,1,1,1,0,0,0,0
-2.2190662,53.4538053,-3.1895E+18,66,0,0,0,1,0.25,0.25,0.5,1,2
-2.2190893,53.4582995,-3.26942E+18,71,2,1,3,0,1.5,1.666666667,1.290994449,1.111111111,0.860662966
-2.2191218,53.4645914,8.35067E+18,171,4,1,1,2,2,2,1.414213562,1,0.707106781
-2.2193399,53.5068367,7.92614E+18,77,0,0,0,1,0.25,0.25,0.5,1,2
-2.2175006,53.4421231,-5.35125E+18,172,0,0,1,0,0.25,0.25,0.5,1,2
-2.2175971,53.4609988,5.75207E+18,276,4,2,1,2,2.25,1.583333333,1.258305739,0.703703704,0.559246995
-2.2177168,53.4843686,8.04867E+18,48,1,0,0,0,0.25,0.25,0.5,1,2
-2.2160408,53.4511143,1.23142E+18,65,1,0,0,0,0.25,0.25,0.5,1,2
-2.2160499,53.452912,4.6937E+18,76,0,0,1,0,0.25,0.25,0.5,1,2
-2.2161779,53.4780795,-7.16098E+18,42,0,0,2,0,0.5,1,1,2,2
-2.2162786,53.4978539,5.86425E+18,82,0,2,1,1,1,0.666666667,0.816496581,0.666666667,0.816496581
-2.2162969,53.5014492,6.03083E+18,62,1,0,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2145713,53.4583078,6.01297E+17,43,0,0,0,1,0.25,0.25,0.5,1,2
-2.2145985,53.4637008,-6.02831E+18,115,1,1,1,1,1,0,0,0,0
-2.214712,53.4861717,-8.77412E+18,99,3,0,0,3,1.5,3,1.732050808,2,1.154700538
-2.2148075,53.5050473,3.24883E+18,75,1,0,0,0,0.25,0.25,0.5,1,2
-2.2148166,53.5068449,7.63309E+18,58,1,0,0,0,0.25,0.25,0.5,1,2
-2.2129752,53.4403336,-1.33955E+18,235,0,0,0,1,0.25,0.25,0.5,1,2
-2.2130743,53.4601081,6.3457E+18,194,1,1,1,3,1.5,1,1,0.666666667,0.666666667
-2.2131644,53.4780849,4.03837E+18,21,1,0,0,0,0.25,0.25,0.5,1,2
-2.2131825,53.4816803,-5.26892E+18,33,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.21344,53.5329138,-3.58174E+18,48,1,0,0,0,0.25,0.25,0.5,1,2
-2.2116622,53.4789864,5.38526E+18,20,0,0,1,0,0.25,0.25,0.5,1,2
-2.2117025,53.487076,2.60567E+18,59,0,2,0,1,0.75,0.916666667,0.957427108,1.222222222,1.276569477
-2.2117339,53.4933678,3.18872E+18,100,0,1,0,1,0.5,0.333333333,0.577350269,0.666666667,1.154700538
-2.2117653,53.4996597,-4.39616E+18,180,0,0,0,2,0.5,1,1,2,2
-2.2100354,53.4547204,-7.34681E+18,183,1,3,0,2,1.5,1.666666667,1.290994449,1.111111111,0.860662966
